Anno;Cittadinanza;Area;Provenienza;Sesso;Numero Immigrati
2020;Cuba;America centrale;Provincia di Bologna;Femmine;4
2020;Eritrea;Altri paesi Africa;Campania;Femmine;1
2020;Eritrea;Altri paesi Africa;Estero;Maschi;10
2020;Eritrea;Altri paesi Africa;Provincia di Bologna;Maschi;1
2020;Etiopia;Altri paesi Africa;Provincia di Bologna;Femmine;2
2020;Filippine;Altri paesi Asia;Estero;Femmine;18
2020;Filippine;Altri paesi Asia;Provincia di Bologna;Femmine;16
2020;Francia;Unione Europea;Provincia di Bologna;Femmine;1
2020;Gambia;Altri paesi Africa;Lombardia;Maschi;2
2020;Georgia;Asia occidentale;Estero;Femmine;1
2020;Georgia;Asia occidentale;Estero;Maschi;5
2020;Georgia;Asia occidentale;Lombardia;Femmine;3
2020;Ghana;Altri paesi Africa;Estero;Maschi;3
2020;Ghana;Altri paesi Africa;Marche;Maschi;1
2020;Lettonia;Unione Europea;Calabria;Femmine;1
2020;Malaysia;Altri paesi Asia;Estero;Femmine;1
2020;Mali;Altri paesi Africa;Provincia di Bologna;Maschi;11
2020;Messico;America centrale;Lombardia;Maschi;1
2020;Moldova;Altri Paesi Europa;Provincia di Reggio Emilia;Femmine;2
2020;Nigeria;Altri paesi Africa;Puglia;Femmine;1
2020;Nigeria;Altri paesi Africa;Sicilia;Femmine;1
2020;Perù;America meridionale;Estero;Maschi;15
2020;Romania;Unione Europea;Lazio;Femmine;7
2020;Romania;Unione Europea;Lazio;Maschi;6
2020;Romania;Unione Europea;Toscana;Maschi;3
2020;Senegal;Altri paesi Africa;Puglia;Maschi;1
2020;Somalia;Altri paesi Africa;Estero;Maschi;8
2020;Sri Lanka (Ceylon);Altri paesi Asia;Toscana;Maschi;4
2020;Stati Uniti;America settentrionale;Campania;Femmine;1
2020;Thailandia;Altri paesi Asia;Provincia di Bologna;Femmine;3
2020;Tunisia;Africa settentrionale;Provincia di Bologna;Femmine;5
2020;Ucraina;Altri Paesi Europa;Lazio;Femmine;3
2020;Ucraina;Altri Paesi Europa;Liguria;Femmine;2
2020;Venezuela;America meridionale;Provincia di Reggio Emilia;Maschi;1
2021;Albania;Altri Paesi Europa;Lombardia;Maschi;2
2021;Albania;Altri Paesi Europa;Puglia;Femmine;2
2021;Albania;Altri Paesi Europa;Umbria;Maschi;1
2021;Bangladesh;Altri paesi Asia;Veneto;Femmine;2
2021;Bosnia-Erzegovina;Altri Paesi Europa;Provincia di Bologna;Maschi;2
2021;Bulgaria;Unione Europea;Campania;Maschi;1
2021;Camerun;Altri paesi Africa;Provincia di Ferrara;Femmine;1
2021;Camerun;Altri paesi Africa;Provincia di Ferrara;Maschi;1
2021;Capo Verde;Altri paesi Africa;Campania;Maschi;1
2021;Capo Verde;Altri paesi Africa;Provincia di Bologna;Maschi;1
2021;Cina;Altri paesi Asia;Marche;Femmine;3
2021;Cina;Altri paesi Asia;Provincia di Reggio Emilia;Maschi;4
2021;Cina;Altri paesi Asia;Trentino Alto Adige;Maschi;1
2021;Cina;Altri paesi Asia;Umbria;Femmine;1
2021;Cipro;Unione Europea;Estero;Femmine;1
2021;Colombia;America meridionale;Provincia di Bologna;Femmine;1
2021;Croazia;Unione Europea;Estero;Maschi;1
2021;Egitto;Africa settentrionale;Estero;Femmine;9
2021;Egitto;Africa settentrionale;Piemonte;Maschi;1
2021;Georgia;Asia occidentale;Basilicata;Femmine;2
2021;Ghana;Altri paesi Africa;Estero;Maschi;13
2021;Honduras;America centrale;Marche;Femmine;1
2021;Kosovo;Altri Paesi Europa;Provincia di Bologna;Femmine;4
2021;Pakistan;Altri paesi Asia;Provincia di Parma;Maschi;1
2021;Pakistan;Altri paesi Asia;Puglia;Maschi;1
2021;Portogallo;Unione Europea;Provincia di Bologna;Maschi;1
2021;Romania;Unione Europea;Marche;Femmine;3
2021;Romania;Unione Europea;Veneto;Maschi;5
2021;Senegal;Altri paesi Africa;Provincia di Parma;Maschi;1
2021;Siria;Asia occidentale;Liguria;Maschi;1
2021;Spagna;Unione Europea;Estero;Femmine;28
2021;Spagna;Unione Europea;Provincia di Bologna;Femmine;1
2021;Sudan;Africa settentrionale;Estero;Maschi;2
2021;Svizzera;Altri Paesi Europa;Estero;Maschi;4
2021;Ucraina;Altri Paesi Europa;Lazio;Femmine;6
2021;Uruguay;America meridionale;Estero;Maschi;1
2022;Bangladesh;Altri paesi Asia;Provincia di Modena;Maschi;2
2022;Bangladesh;Altri paesi Asia;Veneto;Femmine;1
2022;Burkina Faso;Altri paesi Africa;Provincia di Bologna;Maschi;2
2022;Cina;Altri paesi Asia;Marche;Femmine;2
2022;Egitto;Africa settentrionale;Lazio;Maschi;3
2022;Eritrea;Altri paesi Africa;Estero;Femmine;2
2022;Filippine;Altri paesi Asia;Lazio;Maschi;3
2022;Georgia;Asia occidentale;Provincia di Modena;Femmine;2
2022;Georgia;Asia occidentale;Toscana;Femmine;2
2022;Guinea;Altri paesi Africa;Provincia di Bologna;Maschi;2
2022;India;Altri paesi Asia;Estero;Maschi;24
2022;Perù;America meridionale;Veneto;Femmine;1
2022;Polonia;Unione Europea;Provincia di Forlì-Cesena;Femmine;2
2022;Polonia;Unione Europea;Sicilia;Femmine;1
2022;Portogallo;Unione Europea;Provincia di Bologna;Femmine;1
2022;Regno Unito;Altri Paesi Europa;Estero;Maschi;7
2022;Regno Unito;Altri Paesi Europa;Provincia di Bologna;Maschi;2
2022;Rep. Dominicana;America centrale;Provincia di Bologna;Femmine;1
2022;Romania;Unione Europea;Provincia di Ferrara;Maschi;1
2022;Romania;Unione Europea;Provincia di Modena;Femmine;4
2022;Romania;Unione Europea;Puglia;Femmine;3
2022;Ruanda;Altri paesi Africa;Estero;Femmine;1
2022;Russia (Federazione);Altri Paesi Europa;Provincia di Modena;Femmine;1
2022;Serbia;Altri Paesi Europa;Provincia di Bologna;Femmine;8
2022;Spagna;Unione Europea;Trentino Alto Adige;Femmine;1
2022;Spagna;Unione Europea;Umbria;Femmine;1
2022;Sri Lanka (Ceylon);Altri paesi Asia;Estero;Maschi;7
2022;Sri Lanka (Ceylon);Altri paesi Asia;Umbria;Maschi;1
2022;Tanzania;Altri paesi Africa;Piemonte;Femmine;1
2022;Ucraina;Altri Paesi Europa;Toscana;Femmine;1
2023;Albania;Altri Paesi Europa;Lombardia;Femmine;3
2023;Albania;Altri Paesi Europa;Marche;Maschi;1
2023;Camerun;Altri paesi Africa;Estero;Maschi;22
2023;Camerun;Altri paesi Africa;Provincia di Bologna;Maschi;5
2023;Cile;America meridionale;Estero;Femmine;4
2023;Cina;Altri paesi Asia;Marche;Femmine;4
2023;Cina;Altri paesi Asia;Provincia di Forlì-Cesena;Femmine;1
2023;Cina;Altri paesi Asia;Provincia di Modena;Maschi;2
2023;Cipro;Unione Europea;Estero;Maschi;1
2023;Colombia;America meridionale;Provincia di Bologna;Femmine;2
2023;Grecia;Unione Europea;Sardegna;Maschi;1
2023;Grecia;Unione Europea;Veneto;Femmine;1
2023;Guinea;Altri paesi Africa;Sicilia;Maschi;4
2023;India;Altri paesi Asia;Lazio;Maschi;1
2023;Iran;Altri paesi Asia;Provincia di Bologna;Femmine;3
2023;Iran;Altri paesi Asia;Provincia di Bologna;Maschi;2
2023;Libia;Africa settentrionale;Estero;Maschi;9
2023;Marocco;Africa settentrionale;Piemonte;Femmine;3
2023;Marocco;Africa settentrionale;Provincia di Forlì-Cesena;Femmine;1
2023;Pakistan;Altri paesi Asia;Provincia di Bologna;Femmine;17
2023;Polonia;Unione Europea;Provincia di Reggio Emilia;Femmine;2
2023;Romania;Unione Europea;Provincia di Ferrara;Maschi;2
2023;Ruanda;Altri paesi Africa;Lombardia;Maschi;1
2023;Stati Uniti;America settentrionale;Lazio;Femmine;1
2023;Tunisia;Africa settentrionale;Provincia di Bologna;Femmine;4
2023;Turchia;Altri Paesi Europa;Provincia di Reggio Emilia;Femmine;1
2024;Bielorussia;Altri Paesi Europa;Provincia di Bologna;Maschi;1
2024;Brasile;America meridionale;Provincia di Bologna;Femmine;9
2024;Burkina Faso;Altri paesi Africa;Estero;Maschi;58
2024;Camerun;Altri paesi Africa;Provincia di Bologna;Femmine;3
2024;Canada;America settentrionale;Estero;Maschi;2
2024;Cina;Altri paesi Asia;Estero;Maschi;49
2024;Cina;Altri paesi Asia;Lombardia;Maschi;11
2024;Cina;Altri paesi Asia;Sardegna;Femmine;1
2024;Cina;Altri paesi Asia;Sicilia;Femmine;3
2024;Colombia;America meridionale;Estero;Maschi;15
2024;Guinea;Altri paesi Africa;Provincia di Bologna;Femmine;1
2024;Guinea;Altri paesi Africa;Provincia di Bologna;Maschi;5
2024;Guinea;Altri paesi Africa;Provincia di Modena;Maschi;1
2024;India;Altri paesi Asia;Estero;Maschi;38
2024;India;Altri paesi Asia;Lombardia;Femmine;1
2024;India;Altri paesi Asia;Provincia di Bologna;Maschi;2
2024;Iran;Altri paesi Asia;Calabria;Femmine;1
2024;Iran;Altri paesi Asia;Estero;Maschi;89
2024;Iran;Altri paesi Asia;Provincia di Forlì-Cesena;Femmine;2
2024;Iran;Altri paesi Asia;Provincia di Parma;Maschi;1
2024;Iran;Altri paesi Asia;Puglia;Maschi;1
2024;Iraq;Asia occidentale;Provincia di Bologna;Maschi;3
2024;Irlanda;Unione Europea;Lazio;Maschi;1
2024;Israele;Asia occidentale;Estero;Femmine;2
2024;Kirghizistan;Asia occidentale;Estero;Femmine;2
2024;Libano;Asia occidentale;Trentino Alto Adige;Maschi;1
2024;Marocco;Africa settentrionale;Friuli Venezia Giulia;Maschi;1
2024;Marocco;Africa settentrionale;Sicilia;Femmine;1
2024;Moldova;Altri Paesi Europa;Provincia di Bologna;Maschi;7
2024;Nigeria;Altri paesi Africa;Provincia di Rimini;Femmine;2
2024;Nigeria;Altri paesi Africa;Sicilia;Maschi;2
2024;Paesi Bassi;Unione Europea;Estero;Maschi;4
2024;Pakistan;Altri paesi Asia;Lombardia;Maschi;3
2024;Pakistan;Altri paesi Asia;Provincia di Ferrara;Maschi;7
2024;Perù;America meridionale;Calabria;Maschi;1
2024;Perù;America meridionale;Campania;Femmine;1
2024;Romania;Unione Europea;Basilicata;Femmine;2
2024;Romania;Unione Europea;Provincia di Ferrara;Maschi;1
2024;Romania;Unione Europea;Veneto;Maschi;1
2024;Senegal;Altri paesi Africa;Lombardia;Maschi;1
2024;Serbia;Altri Paesi Europa;Estero;Femmine;3
2024;Spagna;Unione Europea;Estero;Maschi;8
2024;Spagna;Unione Europea;Provincia di Ferrara;Femmine;1
2024;Sri Lanka (Ceylon);Altri paesi Asia;Estero;Maschi;19
2024;Sri Lanka (Ceylon);Altri paesi Asia;Provincia di Bologna;Femmine;3
2024;Stati Uniti;America settentrionale;Estero;Femmine;24
2024;Stati Uniti;America settentrionale;Provincia di Parma;Maschi;1
2024;Territori dell'Autonomia Palestinese;Asia occidentale;Provincia di Bologna;Maschi;2
2024;Tunisia;Africa settentrionale;Provincia di Ferrara;Maschi;1
2024;Ucraina;Altri Paesi Europa;Abruzzo;Femmine;1
2024;Ucraina;Altri Paesi Europa;Calabria;Femmine;3
2024;Ucraina;Altri Paesi Europa;Provincia di Ravenna;Femmine;1
2024;Uzbekistan;Asia occidentale;Estero;Femmine;1
1991;Albania;Altri Paesi Europa;Estero;Femmine;1
1991;Bangladesh;Altri paesi Asia;Estero;Maschi;3
1991;Brasile;America meridionale;Lombardia;Maschi;1
1991;Brasile;America meridionale;Trentino Alto Adige;Maschi;1
1991;Capo Verde;Altri paesi Africa;Lazio;Femmine;2
1991;Cile;America meridionale;Estero;Maschi;4
1991;Cina;Altri paesi Asia;Lombardia;Femmine;4
1991;Cina;Altri paesi Asia;Veneto;Maschi;1
1991;Costa d'Avorio;Altri paesi Africa;Estero;Maschi;1
1991;Costarica;America centrale;Estero;Maschi;1
1991;Etiopia;Altri paesi Africa;Estero;Maschi;3
1991;Etiopia;Altri paesi Africa;Provincia di Bologna;Femmine;2
1991;Filippine;Altri paesi Asia;Estero;Femmine;47
1991;Filippine;Altri paesi Asia;Marche;Maschi;1
1991;Grecia;Unione Europea;Estero;Maschi;16
1991;Iran;Altri paesi Asia;Estero;Maschi;1
1991;Marocco;Africa settentrionale;Provincia di Bologna;Maschi;14
1991;Marocco;Africa settentrionale;Sicilia;Femmine;2
1991;Pakistan;Altri paesi Asia;Estero;Maschi;22
1991;Senegal;Altri paesi Africa;Sardegna;Maschi;3
1991;Somalia;Altri paesi Africa;Estero;Femmine;5
1991;Sri Lanka (Ceylon);Altri paesi Asia;Veneto;Maschi;1
1991;Stati Uniti;America settentrionale;Umbria;Maschi;2
1991;Stati Uniti;America settentrionale;Veneto;Maschi;1
1991;Unione Sovietica;Altri Paesi Europa;Estero;Femmine;6
1991;Unione Sovietica;Altri Paesi Europa;Estero;Maschi;3
1991;Venezuela;America meridionale;Estero;Femmine;2
1991;Venezuela;America meridionale;Estero;Maschi;4
1992;Algeria;Africa settentrionale;Provincia di Bologna;Femmine;1
1992;Angola;Altri paesi Africa;Estero;Maschi;2
1992;Apolide;Apolide;Basilicata;Femmine;1
1992;Apolide;Apolide;Puglia;Femmine;1
1992;Argentina;America meridionale;Lazio;Femmine;1
1992;Australia;Australia e Oceania;Lombardia;Femmine;1
1992;Austria;Altri Paesi Europa;Estero;Femmine;2
1992;Bolivia;America meridionale;Estero;Maschi;1
1992;Bulgaria;Altri Paesi Europa;Calabria;Maschi;1
1992;Capo Verde;Altri paesi Africa;Provincia di Bologna;Maschi;1
1992;Cile;America meridionale;Estero;Femmine;1
1992;Cina;Altri paesi Asia;Estero;Maschi;33
1992;Cina;Altri paesi Asia;Provincia di Parma;Maschi;1
1992;Costarica;America centrale;Estero;Femmine;2
1992;Danimarca;Unione Europea;Estero;Femmine;4
1992;Etiopia;Altri paesi Africa;Toscana;Maschi;1
1992;ex Unione Sovietica;Altri Paesi Europa;Estero;Maschi;2
1992;Filippine;Altri paesi Asia;Campania;Maschi;1
1992;Filippine;Altri paesi Asia;Estero;Maschi;26
1992;Filippine;Altri paesi Asia;Provincia di Bologna;Femmine;13
1992;Filippine;Altri paesi Asia;Puglia;Femmine;1
1992;Germania;Unione Europea;Estero;Femmine;16
1992;Giordania;Asia occidentale;Provincia di Bologna;Maschi;1
1992;Grecia;Unione Europea;Provincia di Bologna;Femmine;1
1992;India;Altri paesi Asia;Estero;Maschi;3
1992;Iran;Altri paesi Asia;Estero;Maschi;3
1992;Iran;Altri paesi Asia;Marche;Maschi;1
1992;Marocco;Africa settentrionale;Calabria;Maschi;7
1992;Marocco;Africa settentrionale;Estero;Femmine;15
1992;Marocco;Africa settentrionale;Liguria;Maschi;2
1992;Marocco;Africa settentrionale;Piemonte;Maschi;1
1992;Marocco;Africa settentrionale;Provincia di Bologna;Maschi;22
1992;Marocco;Africa settentrionale;Toscana;Femmine;1
1992;Marocco;Africa settentrionale;Umbria;Maschi;1
1992;Nigeria;Altri paesi Africa;Provincia di Bologna;Femmine;1
1992;Nuova Zelanda;Australia e Oceania;Provincia di Bologna;Femmine;1
1992;Panama;America centrale;Estero;Femmine;2
1992;Regno Unito;Unione Europea;Estero;Maschi;9
1992;Regno Unito;Unione Europea;Provincia di Bologna;Maschi;1
1992;Rep. Dominicana;America centrale;Estero;Maschi;3
1992;Rep. Dominicana;America centrale;Provincia di Bologna;Femmine;1
1992;Romania;Altri Paesi Europa;Estero;Femmine;4
1992;Senegal;Altri paesi Africa;Campania;Maschi;1
1992;Senegal;Altri paesi Africa;Estero;Maschi;22
1992;Senegal;Altri paesi Africa;Sardegna;Maschi;5
1992;Somalia;Altri paesi Africa;Estero;Femmine;11
1992;Spagna;Unione Europea;Estero;Femmine;11
1992;Spagna;Unione Europea;Toscana;Femmine;1
1992;Sri Lanka (Ceylon);Altri paesi Asia;Provincia di Bologna;Femmine;1
1992;Stati Uniti;America settentrionale;Campania;Femmine;1
1992;Tunisia;Africa settentrionale;Basilicata;Maschi;1
1992;Tunisia;Africa settentrionale;Estero;Femmine;4
1992;Tunisia;Africa settentrionale;Provincia di Modena;Maschi;1
1992;Tunisia;Africa settentrionale;Sicilia;Maschi;24
1992;Turchia;Altri Paesi Europa;Estero;Femmine;2
1992;Uganda;Altri paesi Africa;Estero;Femmine;1
1992;Vietnam;Altri paesi Asia;Provincia di Ferrara;Maschi;1
1993;Albania;Altri Paesi Europa;Provincia di Forlì-Cesena;Maschi;1
1993;Albania;Altri Paesi Europa;Toscana;Maschi;2
1993;Algeria;Africa settentrionale;Sicilia;Maschi;1
1993;Belgio;Unione Europea;Estero;Femmine;1
1993;Brasile;America meridionale;Estero;Femmine;16
1993;Brasile;America meridionale;Estero;Maschi;6
1993;Camerun;Altri paesi Africa;Estero;Maschi;2
1993;Cina;Altri paesi Asia;Puglia;Maschi;2
1993;Cina;Altri paesi Asia;Toscana;Maschi;2
1993;Colombia;America meridionale;Sicilia;Femmine;1
1993;Ecuador;America meridionale;Friuli Venezia Giulia;Femmine;1
1993;Etiopia;Altri paesi Africa;Lazio;Femmine;5
1993;ex Jugoslavia;Altri Paesi Europa;Estero;Femmine;35
1993;ex Unione Sovietica;Altri Paesi Europa;Estero;Maschi;3
1993;Germania;Unione Europea;Lazio;Femmine;2
1993;Germania;Unione Europea;Provincia di Modena;Femmine;1
1993;Giordania;Asia occidentale;Estero;Maschi;3
1993;Giordania;Asia occidentale;Provincia di Bologna;Maschi;3
1993;Marocco;Africa settentrionale;Lazio;Femmine;6
1993;Marocco;Africa settentrionale;Liguria;Maschi;1
1993;Marocco;Africa settentrionale;Marche;Maschi;1
1993;Marocco;Africa settentrionale;Provincia di Modena;Maschi;2
1993;Marocco;Africa settentrionale;Puglia;Maschi;9
1993;Maurizio;Altri paesi Africa;Estero;Femmine;1
1993;Pakistan;Altri paesi Asia;Provincia di Bologna;Maschi;2
1993;Perù;America meridionale;Estero;Femmine;21
1993;Perù;America meridionale;Provincia di Bologna;Femmine;1
1993;Perù;America meridionale;Sardegna;Femmine;1
1993;Rep. Dem. del Congo (Zaire);Altri paesi Africa;Umbria;Maschi;1
1993;Romania;Altri Paesi Europa;Estero;Maschi;6
1993;Sao Tome e Principe;Altri paesi Africa;Estero;Maschi;1
1993;Senegal;Altri paesi Africa;Campania;Maschi;1
1993;Stati Uniti;America settentrionale;Estero;Femmine;3
1993;Svezia;Altri Paesi Europa;Estero;Maschi;1
1993;Tunisia;Africa settentrionale;Campania;Maschi;3
1994;Albania;Altri Paesi Europa;Trentino Alto Adige;Maschi;1
1994;Apolide;Apolide;Provincia di Forlì-Cesena;Maschi;1
1994;Australia;Australia e Oceania;Estero;Femmine;2
1994;Cina;Altri paesi Asia;Lombardia;Femmine;3
1994;Croazia;Altri Paesi Europa;Provincia di Modena;Maschi;1
1994;Cuba;America centrale;Estero;Maschi;3
1994;ex Jugoslavia;Altri Paesi Europa;Provincia di Reggio Emilia;Femmine;2
1994;Filippine;Altri paesi Asia;Estero;Femmine;28
1994;Filippine;Altri paesi Asia;Provincia di Parma;Maschi;1
1994;Francia;Unione Europea;Lazio;Femmine;1
1994;Francia;Unione Europea;Provincia di Modena;Femmine;2
1994;Germania;Unione Europea;Estero;Maschi;4
1994;Germania;Unione Europea;Lombardia;Maschi;1
1994;Germania;Unione Europea;Provincia di Ferrara;Femmine;1
1994;Ghana;Altri paesi Africa;Provincia di Bologna;Maschi;4
1994;Giappone;Altri paesi Asia;Estero;Maschi;12
1994;Grecia;Unione Europea;Provincia di Bologna;Femmine;1
1994;India;Altri paesi Asia;Lombardia;Femmine;1
1994;Iran;Altri paesi Asia;Provincia di Ravenna;Maschi;1
1994;Iran;Altri paesi Asia;Provincia di Reggio Emilia;Maschi;1
1994;Lituania;Altri Paesi Europa;Estero;Femmine;1
1994;Marocco;Africa settentrionale;Campania;Maschi;4
1994;Marocco;Africa settentrionale;Provincia di Ravenna;Maschi;1
1994;Messico;America centrale;Estero;Femmine;1
1994;Polonia;Altri Paesi Europa;Provincia di Bologna;Femmine;1
1994;Regno Unito;Unione Europea;Estero;Femmine;9
1994;Rep. Ceca;Altri Paesi Europa;Estero;Maschi;1
1994;Rep. Dominicana;America centrale;Provincia di Modena;Maschi;2
1994;Senegal;Altri paesi Africa;Sicilia;Maschi;1
1994;Siria;Asia occidentale;Estero;Maschi;2
1994;Spagna;Unione Europea;Lombardia;Maschi;1
1994;Sri Lanka (Ceylon);Altri paesi Asia;Campania;Maschi;1
1994;Stati Uniti;America settentrionale;Provincia di Bologna;Femmine;1
1994;Svezia;Altri Paesi Europa;Estero;Femmine;2
1994;Tunisia;Africa settentrionale;Sicilia;Maschi;4
1994;Turchia;Altri Paesi Europa;Provincia di Bologna;Femmine;1
1994;Turchia;Altri Paesi Europa;Provincia di Bologna;Maschi;4
1994;Ungheria;Altri Paesi Europa;Estero;Maschi;1
1994;Venezuela;America meridionale;Estero;Femmine;2
1995;Argentina;America meridionale;Estero;Maschi;1
1995;Brasile;America meridionale;Provincia di Forlì-Cesena;Femmine;1
1995;Cina;Altri paesi Asia;Estero;Femmine;31
1995;Costarica;America centrale;Estero;Femmine;1
1995;Cuba;America centrale;Estero;Femmine;9
1995;Danimarca;Unione Europea;Estero;Maschi;3
1995;Etiopia;Altri paesi Africa;Lombardia;Femmine;1
1995;ex Jugoslavia;Altri Paesi Europa;Provincia di Bologna;Maschi;3
1995;ex Jugoslavia;Altri Paesi Europa;Valle d'Aosta;Femmine;1
1995;Filippine;Altri paesi Asia;Lazio;Femmine;2
1995;Ghana;Altri paesi Africa;Provincia di Bologna;Maschi;2
1995;Guinea;Altri paesi Africa;Estero;Femmine;1
1995;Haiti;America centrale;Provincia di Bologna;Femmine;1
1995;India;Altri paesi Asia;Estero;Femmine;5
1995;Irlanda;Unione Europea;Estero;Maschi;1
1995;Israele;Asia occidentale;Estero;Maschi;1
1995;Marocco;Africa settentrionale;Campania;Femmine;2
1995;Marocco;Africa settentrionale;Estero;Femmine;32
1995;Marocco;Africa settentrionale;Puglia;Maschi;1
1995;Nigeria;Altri paesi Africa;Estero;Maschi;2
1995;Pakistan;Altri paesi Asia;Provincia di Bologna;Maschi;12
1995;Perù;America meridionale;Lombardia;Femmine;1
1995;Perù;America meridionale;Provincia di Bologna;Maschi;1
1995;Polonia;Altri Paesi Europa;Lazio;Femmine;1
1995;Portogallo;Unione Europea;Estero;Maschi;2
1995;Regno Unito;Unione Europea;Lombardia;Maschi;1
1995;Senegal;Altri paesi Africa;Estero;Femmine;2
1995;Slovacchia;Altri Paesi Europa;Estero;Femmine;2
1995;Somalia;Altri paesi Africa;Veneto;Femmine;1
1995;Spagna;Unione Europea;Sicilia;Femmine;1
1995;Sri Lanka (Ceylon);Altri paesi Asia;Lazio;Maschi;1
1995;Stati Uniti;America settentrionale;Estero;Maschi;6
1995;Svizzera;Altri Paesi Europa;Estero;Femmine;2
1995;Tunisia;Africa settentrionale;Sicilia;Femmine;2
1996;Albania;Altri Paesi Europa;Estero;Femmine;34
1996;Argentina;America meridionale;Provincia di Forlì-Cesena;Femmine;1
1996;Bangladesh;Altri paesi Asia;Provincia di Bologna;Maschi;2
1996;Bangladesh;Altri paesi Asia;Toscana;Maschi;1
